,Unnamed: 0,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y,tip_disp_x,tip_disp_y,bend_angle
0,0,0.0,0.0,0.0,23.0,40.0,660.0,651.0,607.8281570307819,243.79685430252917,587.2510946807943,401.5191443229581,-20.374328727573698,157.7108270387476,-0.12847630631962112
1,1,0.030029296875,0.0,0.0,23.0,40.0,657.0,649.0,607.7795925800441,243.79764070961946,587.2289375851358,401.5635229394552,-20.396485823232183,157.7552056552447,-0.1285787060761048
2,2,0.06005859375,0.0,0.0,23.0,41.0,661.0,649.0,607.6709750200049,243.91212428002189,587.2966854954733,401.5278907749265,-20.328737912894667,157.71957349071602,-0.12818493137275677
3,3,0.090087890625,0.0,0.0,23.0,40.0,661.0,650.0,607.6709750200049,243.91212428002189,587.2966854954733,401.5278907749265,-20.328737912894667,157.71957349071602,-0.12818493137275677
4,4,0.1199951171875,150.0,150.0,23.0,41.0,660.0,650.0,607.7070842196114,243.8172722127681,587.2111839520762,401.5508925343496,-20.41423945629174,157.7425752501391,-0.1286995840208825
5,5,0.1500244140625,150.0,150.0,23.0,34.0,662.0,651.0,607.7554846984763,243.81645839759872,589.1499743418468,402.9961550610446,-18.47544906652115,159.1878377768341,-0.11554373824627988
6,6,0.1800537109375,150.0,150.0,23.0,12.0,657.0,648.0,607.7070842196114,243.8172722127681,598.8231514470299,405.90831383630575,-8.802271961338079,162.09999655209526,-0.05424821597546039
7,7,0.2100830078125,150.0,150.0,23.0,2.0,645.0,640.0,607.7613163115118,243.90831984152118,613.3645825960486,408.5392520432769,5.739159187680684,164.73093475906643,0.034825510016116286
8,8,0.25,150.0,150.0,23.0,10.0,610.0,617.0,607.776141708116,243.76993553168285,624.2678654944408,409.5424174633531,16.642442086072833,165.73410017914262,0.10008103449229758
9,9,0.280029296875,150.0,150.0,23.0,12.0,585.0,592.0,607.7795925800441,243.79764070961946,626.8653971955188,410.19047454652014,19.239973787150802,166.38215726230965,0.11512590569361184
10,10,0.31005859375,150.0,150.0,23.0,6.0,573.0,580.0,607.7947483408008,243.7522787910826,626.8636672023738,410.2133399849737,19.238243794005825,166.4050227007632,0.11509996666923406
11,11,0.340087890625,150.0,150.0,23.0,7.0,572.0,570.0,607.774130923257,243.7988238807008,631.6890142374418,410.30490349300544,24.06359082907386,166.49658620879495,0.14353512339770336
12,12,0.3699951171875,150.0,150.0,23.0,13.0,557.0,558.0,607.774130923257,243.7988238807008,631.6890142374418,410.30490349300544,24.06359082907386,166.49658620879495,0.14353512339770336
13,13,0.4000244140625,150.0,150.0,23.0,26.0,544.0,545.0,607.7461718359947,243.84453695701646,647.9131507162513,408.4172064839068,40.2877273078833,164.6088891996963,0.2400297057704718
14,14,0.4400634765625,150.0,150.0,23.0,29.0,537.0,535.0,607.7070842196114,243.8172722127681,648.2323495743517,408.52055263356635,40.60692616598374,164.71223534935586,0.24171252058977946
15,15,0.4700927734375,150.0,150.0,23.0,8.0,536.0,531.0,607.6711237934355,243.62958318868698,646.3971251354762,408.59729161192735,38.77170172710828,164.78897432771686,0.23107816323584424
16,16,0.5,150.0,150.0,23.0,7.0,534.0,530.0,607.6711237934355,243.62958318868698,646.3971251354762,408.59729161192735,38.77170172710828,164.78897432771686,0.23107816323584424
17,17,0.530029296875,150.0,150.0,23.0,16.0,531.0,526.0,607.706683825075,243.73825698001,655.8178673871697,406.4788616437391,48.19244397880175,162.6705443595286,0.28802020636720155
18,18,0.56005859375,150.0,150.0,22.0,17.0,521.0,518.0,607.7149159744699,243.75628800810304,660.6815980694837,405.28316081910543,53.05617466111573,161.47484353489494,0.317459599625507
19,19,0.60009765625,150.0,150.0,23.0,13.0,518.0,512.0,607.7000876676909,243.65736710845374,660.0664735713401,405.3680353852497,52.44105016297215,161.5597181010392,0.3138631583858281
20,20,0.6300048828125,150.0,150.0,23.0,6.0,517.0,510.0,607.7485274642871,243.65648365766816,658.1205493811475,406.1778281666693,50.49512597277953,162.36951088245883,0.30150767459083866
21,21,0.6600341796875,150.0,150.0,22.0,17.0,517.0,510.0,607.7401280825305,243.58221606104863,659.6409006223986,405.57166168305395,52.015477214030625,161.76334439884346,0.3111109891483419
22,22,0.6900634765625,150.0,150.0,23.0,9.0,515.0,507.0,607.685214168007,243.69262474105025,664.8551425361527,403.58293013323953,57.22971912778473,159.77461284902904,0.3439526004317676
23,23,0.7200927734375,150.0,150.0,23.0,16.0,511.0,505.0,607.7751055160048,243.59774773357583,668.0538234809155,402.57822177047007,60.42840007254756,158.76990448625958,0.36367435786277824
24,24,0.75,150.0,150.0,24.0,28.0,505.0,501.0,607.7751055160048,243.59774773357583,668.0538234809155,402.57822177047007,60.42840007254756,158.76990448625958,0.36367435786277824
25,25,0.7900390625,150.0,150.0,23.0,22.0,509.0,496.0,607.7751055160048,243.59774773357583,666.9617746422513,403.05758727229227,59.336351233883306,159.24926998808178,0.35666530607595187
26,26,0.820068359375,150.0,150.0,23.0,6.0,508.0,500.0,607.7555197242251,243.6370155189456,665.1568138879766,403.7090617633404,57.5313904796086,159.9007444791299,0.34537354658444697
27,27,0.85009765625,150.0,150.0,23.0,9.0,509.0,501.0,607.7950204456787,243.6426052695541,667.0278860246707,403.02678680778183,59.40246261630273,159.21846952357134,0.3570931354200637
28,28,0.8800048828125,150.0,150.0,23.0,7.0,504.0,499.0,607.7686533598528,243.70127914682456,671.1738017859963,401.4366758618193,63.548378377628296,157.62835857760882,0.3832217004848059
29,29,0.9100341796875,150.0,150.0,23.0,13.0,500.0,495.0,607.6915719995097,243.67449384526736,673.0744988759093,400.6808785421312,65.44907546754132,156.87256125792072,0.3952554776511594
30,30,0.9500732421875,150.0,150.0,23.0,9.0,500.0,493.0,607.7751055160048,243.59774773357583,671.4299311101195,401.2820071721025,63.804507701751504,157.47368988789202,0.3849601827458897
31,31,0.97998046875,150.0,150.0,23.0,2.0,504.0,494.0,607.7215342937045,243.59988291865864,669.8803171117899,401.8613700353191,62.254893703421885,158.05305275110862,0.3752246501456393
32,32,1.010009765625,150.0,150.0,23.0,6.0,501.0,494.0,607.6314270140155,243.6943355812797,671.8680669074446,401.2143560375438,64.24264349907662,157.4060387533333,0.3874981056170714
33,33,1.0400390625,150.0,150.0,23.0,11.0,501.0,494.0,607.7249739846791,243.6275816610719,675.298360869436,399.5343344455056,67.67293746106805,155.7260171612951,0.40994356144695915
34,34,1.070068359375,150.0,150.0,23.0,6.0,496.0,491.0,607.7061671124642,243.64534005929957,676.2242816646118,399.3594212000483,68.59885825624383,155.5511039158378,0.4153487882348265
35,35,1.10009765625,150.0,150.0,23.0,7.0,497.0,490.0,607.6148711193235,243.88102659835647,673.6261325697287,400.6121342059803,66.00070916136076,156.8038169217698,0.39840353257108724
36,36,1.1300048828125,150.0,150.0,24.0,9.0,500.0,490.0,607.6148711193235,243.88102659835647,673.6261325697287,400.6121342059803,66.00070916136076,156.8038169217698,0.39840353257108724
37,37,1.1600341796875,150.0,150.0,23.0,10.0,502.0,490.0,607.5732897000223,243.8833435064281,675.2559848597351,399.6617786735866,67.63056145136716,155.8534613893761,0.40941583007733595
38,38,1.2000732421875,150.0,150.0,23.0,0.0,498.0,489.0,607.5732897000223,243.8833435064281,677.8766412001685,398.5180068206964,70.25121779180051,154.70968953648594,0.426245112235948
